"name","match_id","date","rank","round","match_minutes","sets","tournament","total_pts","winner","hand","avg_odds","max_odds","birthday","max(year)","experience"
"Martin Lee","m_2000_L_32",2000-06-26,259,"1st Round",112,3,"Wimbledon",118,TRUE,"L",NA,NA,1978-01-13,2000,1
"Martin Lee","m_2000_L_69",2000-06-26,259,"2nd Round",124,1,"Wimbledon",95,FALSE,"L",NA,NA,1978-01-13,2000,2
"Martin Lee","m_2001_L_29",2001-06-25,130,"1st Round",101,3,"Wimbledon",96,TRUE,"L",NA,NA,1978-01-13,2001,3
"Martin Lee","m_2001_L_76",2001-06-25,130,"2nd Round",101,0,"Wimbledon",64,FALSE,"L",NA,NA,1978-01-13,2001,4
"Martin Lee","m_2001_U_55",2001-08-27,112,"1st Round",182,2,"US Open",148,FALSE,"L",NA,NA,1978-01-13,2001,5
"Martin Lee","m_2002_A_10",2002-01-14,103,"1st Round",94,0,"Australian Open",58,FALSE,"L",NA,NA,1978-01-13,2002,6
"Martin Lee","m_2002_F_45",2002-05-27,97,"1st Round",65,0,"French Open",44,FALSE,"L",NA,NA,1978-01-13,2002,7
"Martin Lee","m_2002_L_49",2002-06-24,116,"1st Round",135,0,"Wimbledon",109,FALSE,"L",NA,NA,1978-01-13,2002,8
"Martin Lee","m_2003_L_43",2003-06-24,332,"1st Round",107,1,"Wimbledon",88,FALSE,"L",NA,NA,1978-01-13,2003,9
"Martin Lee","m_2006_L_48",2006-06-28,252,"1st Round",123,3,"Wimbledon",117,TRUE,"L",NA,NA,1978-01-13,2006,10
"Martin Lee","m_2006_L_77",2006-06-29,252,"2nd Round",85,0,"Wimbledon",64,FALSE,"L",NA,NA,1978-01-13,2006,11
"Martin Rodriguez","m_2000_A_49",2000-01-17,119,"1st Round",121,0,"Australian Open",89,FALSE,"R",NA,NA,1969-12-18,2000,1
"Martin Rodriguez","m_2000_F_55",2000-05-29,111,"1st Round",207,2,"French Open",143,FALSE,"R",NA,NA,1969-12-18,2000,2
"Martin Slanar","m_2008_A_10",2008-01-14,277,"1st Round",117,0,"Australian Open",79,FALSE,"R",NA,NA,1981-05-01,2008,1
"Martin Vassallo Arguello","m_2002_F_36",2002-05-27,140,"1st Round",209,2,"French Open",150,FALSE,"R",NA,NA,1980-02-10,2002,1
"Martin Vassallo Arguello","m_2004_L_57",2004-06-24,108,"1st Round",91,0,"Wimbledon",70,FALSE,"R",NA,NA,1980-02-10,2004,2
"Martin Vassallo Arguello","m_2006_F_103",2006-02-06,181,"3rd Round",186,3,"French Open",141,TRUE,"R",NA,NA,1980-02-10,2006,3
"Martin Vassallo Arguello","m_2006_F_115",2006-04-06,181,"4th Round",130,0,"French Open",88,FALSE,"R",NA,NA,1980-02-10,2006,4
"Martin Vassallo Arguello","m_2006_F_33",2006-05-29,181,"1st Round",111,3,"French Open",102,TRUE,"R",NA,NA,1980-02-10,2006,5
"Martin Vassallo Arguello","m_2006_F_91",2006-01-06,181,"2nd Round",238,3,"French Open",148,TRUE,"R",NA,NA,1980-02-10,2006,6
"Martin Vassallo Arguello","m_2007_A_8",2007-01-15,85,"1st Round",126,0,"Australian Open",84,FALSE,"R",NA,NA,1980-02-10,2007,7
"Martin Vassallo Arguello","m_2007_F_20",2007-05-29,60,"1st Round",216,3,"French Open",157,TRUE,"R",NA,NA,1980-02-10,2007,8
"Martin Vassallo Arguello","m_2007_F_73",2007-05-30,60,"2nd Round",146,0,"French Open",100,FALSE,"R",NA,NA,1980-02-10,2007,9
"Martin Vassallo Arguello","m_2007_L_46",2007-06-26,89,"1st Round",92,0,"Wimbledon",64,FALSE,"R",NA,NA,1980-02-10,2007,10
"Martin Vassallo Arguello","m_2007_U_46",2007-08-28,73,"1st Round",0,1,"US Open",23,FALSE,"R",NA,NA,1980-02-10,2007,11
"Martin Vassallo Arguello","m_2008_A_5",2008-01-14,77,"1st Round",101,0,"Australian Open",63,FALSE,"R",NA,NA,1980-02-10,2008,12
"Martin Vassallo Arguello","m_2008_F_49",2008-05-28,107,"1st Round",214,3,"French Open",159,TRUE,"R",NA,NA,1980-02-10,2008,13
"Martin Vassallo Arguello","m_2008_F_76",2008-05-29,107,"2nd Round",178,1,"French Open",121,FALSE,"R",NA,NA,1980-02-10,2008,14
"Martin Vassallo Arguello","m_2008_L_33",2008-06-24,84,"1st Round",161,3,"Wimbledon",125,TRUE,"R",NA,NA,1980-02-10,2008,15
"Martin Vassallo Arguello","m_2008_L_82",2008-06-26,84,"2nd Round",94,0,"Wimbledon",48,FALSE,"R",NA,NA,1980-02-10,2008,16
"Martin Vassallo Arguello","m_2008_U_0",2008-08-25,111,"1st Round",131,0,"US Open",64,FALSE,"R",NA,NA,1980-02-10,2008,17
"Martin Vassallo Arguello","m_2009_A_49",2009-01-20,71,"1st Round",145,0,"Australian Open",91,FALSE,"R",NA,NA,1980-02-10,2009,18
"Martin Vassallo Arguello","m_2009_F_39",2009-05-25,49,"1st Round",160,1,"French Open",101,TRUE,"R",NA,NA,1980-02-10,2009,19
"Martin Vassallo Arguello","m_2009_F_82",2009-05-28,49,"2nd Round",240,2,"French Open",186,FALSE,"R",NA,NA,1980-02-10,2009,20
"Martin Vassallo Arguello","m_2009_L_60",2009-06-23,57,"1st Round",139,3,"Wimbledon",109,TRUE,"R",NA,NA,1980-02-10,2009,21
"Martin Vassallo Arguello","m_2009_L_93",2009-06-25,57,"2nd Round",85,0,"Wimbledon",50,FALSE,"R",NA,NA,1980-02-10,2009,22
"Martin Vassallo Arguello","m_2009_U_14",2009-08-31,52,"1st Round",83,0,"US Open",52,FALSE,"R",NA,NA,1980-02-10,2009,23
"Martin Vassallo Arguello","m_2010_A_48",2010-01-19,96,"1st Round",134,0,"Australian Open",93,FALSE,"R",NA,NA,1980-02-10,2010,24
"Martin Verkerk","m_2002_U_52",2002-08-26,88,"1st Round",116,0,"US Open",73,FALSE,"R",NA,NA,1978-10-31,2002,1
"Martin Verkerk","m_2003_A_47",2003-01-13,85,"1st Round",165,1,"Australian Open",117,FALSE,"R",NA,NA,1978-10-31,2003,2
"Martin Verkerk","m_2003_F_112",2003-01-06,46,"4th Round",121,3,"French Open",103,TRUE,"R",NA,NA,1978-10-31,2003,3
"Martin Verkerk","m_2003_F_120",2003-03-06,46,"Quarterfinals",232,3,"French Open",176,TRUE,"R",NA,NA,1978-10-31,2003,4
"Martin Verkerk","m_2003_F_124",2003-06-06,46,"Semifinals",160,3,"French Open",117,TRUE,"R",NA,NA,1978-10-31,2003,5
"Martin Verkerk","m_2003_F_126",2003-08-06,46,"The Final",129,0,"French Open",68,FALSE,"R",NA,NA,1978-10-31,2003,6
"Martin Verkerk","m_2003_F_71",2003-05-28,46,"2nd Round",170,3,"French Open",139,TRUE,"R",NA,NA,1978-10-31,2003,7
"Martin Verkerk","m_2003_F_8",2003-05-26,46,"1st Round",99,3,"French Open",89,TRUE,"R",NA,NA,1978-10-31,2003,8
"Martin Verkerk","m_2003_F_99",2003-05-30,46,"3rd Round",176,3,"French Open",129,TRUE,"R",NA,NA,1978-10-31,2003,9
"Martin Verkerk","m_2003_L_51",2003-06-24,16,"1st Round",121,1,"Wimbledon",102,FALSE,"R",NA,NA,1978-10-31,2003,10
"Martin Verkerk","m_2003_U_20",2003-08-25,16,"1st Round",219,2,"US Open",158,TRUE,"R",NA,NA,1978-10-31,2003,11
"Martin Verkerk","m_2003_U_71",2003-08-28,16,"2nd Round",180,1,"US Open",133,FALSE,"R",NA,NA,1978-10-31,2003,12
"Martin Verkerk","m_2004_A_57",2004-01-20,16,"1st Round",140,1,"Australian Open",99,FALSE,"R",NA,NA,1978-10-31,2004,13
"Martin Verkerk","m_2004_F_109",2004-05-29,19,"3rd Round",180,2,"French Open",121,FALSE,"R",NA,NA,1978-10-31,2004,14
"Martin Verkerk","m_2004_F_36",2004-05-25,19,"1st Round",112,3,"French Open",101,TRUE,"R",NA,NA,1978-10-31,2004,15
"Martin Verkerk","m_2004_F_87",2004-05-27,19,"2nd Round",160,2,"French Open",132,TRUE,"R",NA,NA,1978-10-31,2004,16
"Martin Verkerk","m_2004_L_35",2004-06-22,56,"1st Round",151,3,"Wimbledon",134,TRUE,"R",NA,NA,1978-10-31,2004,17
"Martin Verkerk","m_2004_L_89",2004-06-25,56,"2nd Round",136,1,"Wimbledon",107,FALSE,"R",NA,NA,1978-10-31,2004,18
"Martin Verkerk","m_2007_F_5",2007-05-29,717,"1st Round",92,0,"French Open",63,FALSE,"R",NA,NA,1978-10-31,2007,19
"Marton Fucsovics","m_2016_U_9",2016-08-29,155,"1st Round",134,0,"US Open",91,FALSE,"R",2.52,2.65,1992-02-08,2016,1
"Marton Fucsovics","m_2017_L_25",2017-03-07,109,"1st Round",115,0,"Wimbledon",84,FALSE,"R",5.96,7.25,1992-02-08,2017,2
"Marton Fucsovics","m_2017_U_25",2017-08-28,117,"1st Round",202,2,"US Open",165,FALSE,"R",2,2.1,1992-02-08,2017,3
"Marton Fucsovics","m_2018_A_108",2018-01-20,80,"3rd Round",116,3,"Australian Open",95,TRUE,"R",1.18,1.22,1992-02-08,2018,4
"Marton Fucsovics","m_2018_A_117",2018-01-22,80,"4th Round",121,0,"Australian Open",81,FALSE,"R",16.41,24,1992-02-08,2018,5
"Marton Fucsovics","m_2018_A_34",2018-01-16,80,"1st Round",196,3,"Australian Open",146,TRUE,"R",1.44,1.48,1992-02-08,2018,6
"Marton Fucsovics","m_2018_A_80",2018-01-18,80,"2nd Round",163,3,"Australian Open",142,TRUE,"R",3.32,3.65,1992-02-08,2018,7
"Marton Fucsovics","m_2018_F_48",2018-05-29,45,"1st Round",131,3,"French Open",110,TRUE,"R",1.18,1.21,1992-02-08,2018,8
"Marton Fucsovics","m_2018_F_84",2018-05-31,45,"2nd Round",136,1,"French Open",82,FALSE,"R",3.4,3.74,1992-02-08,2018,9
"Marton Fucsovics","m_2018_L_60",2018-03-07,49,"1st Round",146,0,"Wimbledon",106,FALSE,"R",2.34,2.45,1992-02-08,2018,10
"Marton Fucsovics","m_2018_U_44",2018-08-28,41,"1st Round",179,1,"US Open",95,FALSE,"R",14.74,20,1992-02-08,2018,11
"Marton Fucsovics","m_2019_A_84",2019-01-17,38,"2nd Round",136,0,"Australian Open",79,FALSE,"R",3.69,3.9,1992-02-08,2019,12
"Marton Fucsovics","m_2019_F_11",2019-05-26,50,"1st Round",221,2,"French Open",152,FALSE,"R",3.41,3.76,1992-02-08,2019,13
"Marton Fucsovics","m_2019_L_60",2019-02-07,51,"1st Round",154,3,"Wimbledon",129,TRUE,"R",1.78,1.83,1992-02-08,2019,14
"Marton Fucsovics","m_2019_L_92",2019-04-07,51,"2nd Round",218,2,"Wimbledon",170,FALSE,"R",2.13,2.23,1992-02-08,2019,15
"Marton Fucsovics","m_2019_U_5",2019-08-26,64,"1st Round",221,2,"US Open",140,FALSE,"R",2.23,2.33,1992-02-08,2019,16
"Mathias Bourgue","m_2016_F_22",2016-05-23,164,"1st Round",206,3,"French Open",135,TRUE,"R",1.73,1.8,1994-01-18,2016,1
"Mathias Bourgue","m_2016_F_72",2016-05-25,164,"2nd Round",214,2,"French Open",138,FALSE,"R",22.81,51,1994-01-18,2016,2
"Mathias Bourgue","m_2017_F_31",2017-05-29,156,"1st Round",147,0,"French Open",83,FALSE,"R",6.7,7.45,1994-01-18,2017,3
"Mathieu Montcourt","m_2006_F_54",2006-05-30,213,"1st Round",146,3,"French Open",110,TRUE,"R",NA,NA,1985-03-04,2006,1
"Mathieu Montcourt","m_2006_F_80",2006-01-06,213,"2nd Round",144,0,"French Open",89,FALSE,"R",NA,NA,1985-03-04,2006,2
"Mathieu Montcourt","m_2007_F_25",2007-05-29,130,"1st Round",101,3,"French Open",91,TRUE,"R",NA,NA,1985-03-04,2007,3
"Mathieu Montcourt","m_2007_F_84",2007-05-31,130,"2nd Round",89,0,"French Open",50,FALSE,"R",NA,NA,1985-03-04,2007,4
"Mathieu Montcourt","m_2008_A_22",2008-01-14,122,"1st Round",111,0,"Australian Open",72,FALSE,"R",NA,NA,1985-03-04,2008,5
"Mathieu Montcourt","m_2009_F_3",2009-05-24,123,"1st Round",40,1,"French Open",35,TRUE,"R",NA,NA,1985-03-04,2009,6
"Mathieu Montcourt","m_2009_F_73",2009-05-27,123,"2nd Round",187,1,"French Open",117,FALSE,"R",NA,NA,1985-03-04,2009,7
"Matias Boeker","m_2002_U_14",2002-08-26,348,"1st Round",111,0,"US Open",85,FALSE,"R",NA,NA,1980-12-11,2002,1
"Matt Reid","m_2013_L_24",2013-06-24,216,"1st Round",92,0,"Wimbledon",65,FALSE,"R",6.63,8.5,1990-07-17,2013,1
"Matteo Berrettini","m_2018_A_37",2018-01-16,130,"1st Round",107,0,"Australian Open",71,FALSE,"U",3.6,4.1,1996-04-12,2018,1
"Matteo Berrettini","m_2018_F_10",2018-05-27,96,"1st Round",118,3,"French Open",112,TRUE,"U",1.63,1.69,1996-04-12,2018,2
"Matteo Berrettini","m_2018_F_101",2018-01-06,96,"3rd Round",157,1,"French Open",107,FALSE,"U",10.75,14,1996-04-12,2018,3
"Matteo Berrettini","m_2018_F_73",2018-05-30,96,"2nd Round",165,3,"French Open",125,TRUE,"U",2.1,2.2,1996-04-12,2018,4
"Matteo Berrettini","m_2018_L_56",2018-03-07,81,"1st Round",225,3,"Wimbledon",176,TRUE,"U",2.18,2.3,1996-04-12,2018,5
"Matteo Berrettini","m_2018_L_75",2018-05-07,81,"2nd Round",117,0,"Wimbledon",70,FALSE,"U",2.97,3.14,1996-04-12,2018,6
"Matteo Berrettini","m_2018_U_27",2018-08-27,57,"1st Round",137,0,"US Open",100,FALSE,"U",1.81,1.87,1996-04-12,2018,7
"Matteo Berrettini","m_2019_A_7",2019-01-14,54,"1st Round",177,1,"Australian Open",126,FALSE,"U",3,3.5,1996-04-12,2019,8
"Matteo Berrettini","m_2019_F_3",2019-05-26,31,"1st Round",208,3,"French Open",144,TRUE,"U",1.18,1.22,1996-04-12,2019,9
"Matteo Berrettini","m_2019_F_73",2019-05-29,31,"2nd Round",141,0,"French Open",92,FALSE,"U",1.51,1.55,1996-04-12,2019,10
"Matteo Berrettini","m_2019_L_108",2019-06-07,20,"3rd Round",259,3,"Wimbledon",186,TRUE,"U",1.32,1.37,1996-04-12,2019,11
"Matteo Berrettini","m_2019_L_119",2019-08-07,20,"4th Round",74,0,"Wimbledon",40,FALSE,"U",7.27,9.04,1996-04-12,2019,12
"Matteo Berrettini","m_2019_L_39",2019-02-07,20,"1st Round",176,3,"Wimbledon",143,TRUE,"U",1.17,1.22,1996-04-12,2019,13
"Matteo Berrettini","m_2019_L_94",2019-04-07,20,"2nd Round",102,3,"Wimbledon",96,TRUE,"U",1.12,1.15,1996-04-12,2019,14
"Matteo Berrettini","m_2019_U_108",2019-08-31,25,"3rd Round",215,3,"US Open",168,TRUE,"U",1.34,1.38,1996-04-12,2019,15
"Matteo Berrettini","m_2019_U_117",2019-02-09,25,"4th Round",131,3,"US Open",110,TRUE,"U",2.75,2.95,1996-04-12,2019,16
"Matteo Berrettini","m_2019_U_122",2019-04-09,25,"Quarterfinals",237,3,"US Open",165,TRUE,"U",2.57,2.72,1996-04-12,2019,17
"Matteo Berrettini","m_2019_U_125",2019-07-09,25,"Semifinals",155,0,"US Open",82,FALSE,"U",9.96,12.46,1996-04-12,2019,18
"Matteo Berrettini","m_2019_U_33",2019-08-27,25,"1st Round",163,3,"US Open",118,TRUE,"U",2.26,2.35,1996-04-12,2019,19
"Matteo Berrettini","m_2019_U_80",2019-08-29,25,"2nd Round",177,3,"US Open",135,TRUE,"U",1.51,1.57,1996-04-12,2019,20
"Matteo Viola","m_2012_A_37",2012-01-17,153,"1st Round",101,0,"Australian Open",54,FALSE,"R",7.01,9.41,1987-07-07,2012,1
"Matthew Barton","m_2016_L_58",2016-06-30,248,"1st Round",242,3,"Wimbledon",217,TRUE,"R",1.5,1.53,1991-12-18,2016,1
"Matthew Barton","m_2016_L_91",2016-01-07,248,"2nd Round",136,0,"Wimbledon",115,FALSE,"R",9.16,11.8,1991-12-18,2016,2
"Matthew Breen","m_2001_A_33",2001-01-15,260,"1st Round",198,2,"Australian Open",160,FALSE,"R",NA,NA,1976-06-12,2001,1
"Matthew Ebden","m_2010_A_17",2010-01-19,251,"1st Round",116,0,"Australian Open",78,FALSE,"R",NA,NA,1987-11-26,2010,1
"Matthew Ebden","m_2011_A_32",2011-01-18,185,"1st Round",203,1,"Australian Open",134,FALSE,"R",1.85,2.03,1987-11-26,2011,2
"Matthew Ebden","m_2012_A_57",2012-01-17,94,"1st Round",137,3,"Australian Open",114,TRUE,"R",1.16,1.22,1987-11-26,2012,3
"Matthew Ebden","m_2012_A_89",2012-01-19,94,"2nd Round",181,2,"Australian Open",126,FALSE,"R",3.45,3.85,1987-11-26,2012,4
"Matthew Ebden","m_2012_F_34",2012-05-28,76,"1st Round",123,0,"French Open",85,FALSE,"R",9.1,13,1987-11-26,2012,5
"Matthew Ebden","m_2012_L_32",2012-06-26,76,"1st Round",145,1,"Wimbledon",123,FALSE,"R",2.56,2.95,1987-11-26,2012,6
"Matthew Ebden","m_2012_U_11",2012-08-27,71,"1st Round",148,3,"US Open",122,TRUE,"R",1.98,2.06,1987-11-26,2012,7
"Matthew Ebden","m_2012_U_73",2012-08-30,71,"2nd Round",112,0,"US Open",71,FALSE,"R",3.5,4.1,1987-11-26,2012,8
"Matthew Ebden","m_2013_A_14",2013-01-14,108,"1st Round",239,2,"Australian Open",171,FALSE,"R",4.93,6.7,1987-11-26,2013,9
"Matthew Ebden","m_2013_L_40",2013-06-25,110,"1st Round",101,0,"Wimbledon",76,FALSE,"R",4.99,5.9,1987-11-26,2013,10
"Matthew Ebden","m_2014_A_16",2014-01-13,67,"1st Round",184,3,"Australian Open",131,TRUE,"R",2.4,2.7,1987-11-26,2014,11
"Matthew Ebden","m_2014_A_79",2014-01-15,67,"2nd Round",169,1,"Australian Open",121,FALSE,"R",2.82,3.2,1987-11-26,2014,12
"Matthew Ebden","m_2014_F_55",2014-05-27,73,"1st Round",80,0,"French Open",50,FALSE,"R",8.2,10.5,1987-11-26,2014,13
"Matthew Ebden","m_2014_L_49",2014-06-24,85,"1st Round",95,0,"Wimbledon",68,FALSE,"R",6.12,7,1987-11-26,2014,14
"Matthew Ebden","m_2014_U_0",2014-08-25,94,"1st Round",153,3,"US Open",113,TRUE,"R",3.04,3.3,1987-11-26,2014,15
"Matthew Ebden","m_2014_U_72",2014-08-28,94,"2nd Round",104,0,"US Open",64,FALSE,"R",3.83,4.25,1987-11-26,2014,16
"Matthew Ebden","m_2015_L_18",2015-06-29,148,"1st Round",0,3,"Wimbledon",93,TRUE,"R",1.18,1.21,1987-11-26,2015,17
"Matthew Ebden","m_2015_L_71",2015-01-07,148,"2nd Round",0,0,"Wimbledon",83,FALSE,"R",4.94,5.7,1987-11-26,2015,18
"Matthew Ebden","m_2015_U_2",2015-08-31,131,"1st Round",0,0,"US Open",59,FALSE,"R",9.38,11.88,1987-11-26,2015,19
"Matthew Ebden","m_2016_A_41",2016-01-19,106,"1st Round",142,1,"Australian Open",85,FALSE,"R",2.72,2.88,1987-11-26,2016,20
"Matthew Ebden","m_2018_A_79",2018-01-17,78,"2nd Round",128,0,"Australian Open",92,FALSE,"R",2.57,2.76,1987-11-26,2018,21
"Matthew Ebden","m_2018_A_9",2018-01-15,78,"1st Round",124,3,"Australian Open",112,TRUE,"R",3.24,3.6,1987-11-26,2018,22
"Matthew Ebden","m_2018_F_46",2018-05-29,73,"1st Round",220,2,"French Open",160,FALSE,"R",3.49,3.85,1987-11-26,2018,23
"Matthew Ebden","m_2018_L_104",2018-07-07,51,"3rd Round",171,1,"Wimbledon",129,FALSE,"R",1.65,1.73,1987-11-26,2018,24
"Matthew Ebden","m_2018_L_53",2018-03-07,51,"1st Round",93,3,"Wimbledon",97,TRUE,"R",2.76,2.95,1987-11-26,2018,25
"Matthew Ebden","m_2018_L_87",2018-05-07,51,"2nd Round",124,3,"Wimbledon",130,TRUE,"R",1.15,1.2,1987-11-26,2018,26
"Matthew Ebden","m_2018_U_53",2018-08-28,54,"1st Round",218,2,"US Open",175,TRUE,"R",2.27,2.38,1987-11-26,2018,27
"Matthew Ebden","m_2018_U_85",2018-08-30,54,"2nd Round",149,1,"US Open",93,FALSE,"R",2.67,2.88,1987-11-26,2018,28
"Matthew Ebden","m_2019_A_79",2019-01-16,48,"2nd Round",116,0,"Australian Open",63,FALSE,"R",9.92,13.8,1987-11-26,2019,29
"Matthew Ebden","m_2019_F_60",2019-05-28,64,"1st Round",150,1,"French Open",117,FALSE,"R",3.99,4.33,1987-11-26,2019,30
"Matthew Ebden","m_2019_L_51",2019-02-07,95,"1st Round",129,1,"Wimbledon",104,FALSE,"R",2.72,2.9,1987-11-26,2019,31
"Matthias Bachinger","m_2011_L_12",2011-06-20,98,"1st Round",110,0,"Wimbledon",88,FALSE,"R",7.43,9.24,1987-04-02,2011,1
"Matthias Bachinger","m_2011_U_24",2011-08-30,86,"1st Round",205,2,"US Open",150,FALSE,"R",2.23,2.45,1987-04-02,2011,2
"Matthias Bachinger","m_2012_A_47",2012-01-17,89,"1st Round",107,0,"Australian Open",75,FALSE,"R",1.76,1.85,1987-04-02,2012,3
"Matthias Bachinger","m_2012_L_54",2012-06-26,110,"1st Round",88,0,"Wimbledon",62,FALSE,"R",2.09,2.2,1987-04-02,2012,4
"Matthias Bachinger","m_2012_U_39",2012-08-28,115,"1st Round",233,2,"US Open",175,FALSE,"R",4.29,4.81,1987-04-02,2012,5
"Matthias Bachinger","m_2014_U_6",2014-08-25,235,"1st Round",90,3,"US Open",84,TRUE,"R",3.85,4.2,1987-04-02,2014,6
"Matthias Bachinger","m_2014_U_79",2014-08-29,235,"2nd Round",106,0,"US Open",69,FALSE,"R",8.51,9.78,1987-04-02,2014,7
"Matthias Bachinger","m_2015_A_52",2015-01-20,142,"1st Round",100,3,"Australian Open",109,TRUE,"R",2.02,2.21,1987-04-02,2015,8
"Matthias Bachinger","m_2015_A_82",2015-01-22,142,"2nd Round",140,0,"Australian Open",113,FALSE,"R",1.82,2,1987-04-02,2015,9
"Matthias Bachinger","m_2015_F_7",2015-05-24,124,"1st Round",153,0,"French Open",99,FALSE,"R",2.64,2.9,1987-04-02,2015,10
"Matthias Bachinger","m_2018_A_43",2018-01-16,182,"1st Round",153,1,"Australian Open",106,FALSE,"R",13.08,19,1987-04-02,2018,11
"Max Mirnyi","m_2000_A_106",2000-01-17,67,"3rd Round",136,1,"Australian Open",129,FALSE,"R",NA,NA,1977-07-06,2000,1
"Max Mirnyi","m_2000_A_37",2000-01-17,67,"1st Round",161,3,"Australian Open",142,TRUE,"R",NA,NA,1977-07-06,2000,2
"Max Mirnyi","m_2000_A_80",2000-01-17,67,"2nd Round",193,3,"Australian Open",170,TRUE,"R",NA,NA,1977-07-06,2000,3
"Max Mirnyi","m_2000_F_61",2000-05-29,57,"1st Round",156,2,"French Open",148,FALSE,"R",NA,NA,1977-07-06,2000,4
"Max Mirnyi","m_2000_L_37",2000-06-26,59,"1st Round",40,1,"Wimbledon",50,TRUE,"R",NA,NA,1977-07-06,2000,5
"Max Mirnyi","m_2000_L_77",2000-06-26,59,"2nd Round",90,0,"Wimbledon",70,FALSE,"R",NA,NA,1977-07-06,2000,6
"Max Mirnyi","m_2000_U_108",2000-08-28,57,"3rd Round",246,2,"US Open",179,FALSE,"R",NA,NA,1977-07-06,2000,7
"Max Mirnyi","m_2000_U_41",2000-08-28,57,"1st Round",123,3,"US Open",108,TRUE,"R",NA,NA,1977-07-06,2000,8
"Max Mirnyi","m_2000_U_85",2000-08-28,57,"2nd Round",96,3,"US Open",95,TRUE,"R",NA,NA,1977-07-06,2000,9
"Max Mirnyi","m_2001_A_37",2001-01-15,45,"1st Round",138,3,"Australian Open",123,TRUE,"R",NA,NA,1977-07-06,2001,10
"Max Mirnyi","m_2001_A_79",2001-01-15,45,"2nd Round",162,1,"Australian Open",119,FALSE,"R",NA,NA,1977-07-06,2001,11
"Max Mirnyi","m_2001_F_34",2001-05-28,54,"1st Round",177,1,"French Open",130,FALSE,"R",NA,NA,1977-07-06,2001,12
"Max Mirnyi","m_2001_L_35",2001-06-25,51,"1st Round",93,3,"Wimbledon",94,TRUE,"R",NA,NA,1977-07-06,2001,13
"Max Mirnyi","m_2001_L_90",2001-06-25,51,"2nd Round",106,0,"Wimbledon",80,FALSE,"R",NA,NA,1977-07-06,2001,14
"Max Mirnyi","m_2001_U_104",2001-08-27,44,"3rd Round",211,2,"US Open",178,FALSE,"R",NA,NA,1977-07-06,2001,15
"Max Mirnyi","m_2001_U_36",2001-08-27,44,"1st Round",142,3,"US Open",124,TRUE,"R",NA,NA,1977-07-06,2001,16
"Max Mirnyi","m_2001_U_81",2001-08-27,44,"2nd Round",158,3,"US Open",136,TRUE,"R",NA,NA,1977-07-06,2001,17
"Max Mirnyi","m_2002_A_47",2002-01-14,33,"1st Round",118,1,"Australian Open",99,FALSE,"R",NA,NA,1977-07-06,2002,18
"Max Mirnyi","m_2002_F_34",2002-05-27,30,"1st Round",178,1,"French Open",133,FALSE,"R",NA,NA,1977-07-06,2002,19
"Max Mirnyi","m_2002_L_11",2002-06-24,29,"1st Round",148,1,"Wimbledon",131,FALSE,"R",NA,NA,1977-07-06,2002,20
"Max Mirnyi","m_2002_U_107",2002-08-26,34,"3rd Round",154,3,"US Open",139,TRUE,"R",NA,NA,1977-07-06,2002,21
"Max Mirnyi","m_2002_U_116",2002-08-26,34,"4th Round",112,3,"US Open",106,TRUE,"R",NA,NA,1977-07-06,2002,22
"Max Mirnyi","m_2002_U_120",2002-08-26,34,"Quarterfinals",171,1,"US Open",126,FALSE,"R",NA,NA,1977-07-06,2002,23
"Max Mirnyi","m_2002_U_43",2002-08-26,34,"1st Round",109,2,"US Open",92,TRUE,"R",NA,NA,1977-07-06,2002,24
"Max Mirnyi","m_2002_U_86",2002-08-26,34,"2nd Round",117,3,"US Open",110,TRUE,"R",NA,NA,1977-07-06,2002,25
"Max Mirnyi","m_2003_A_57",2003-01-14,49,"1st Round",125,0,"Australian Open",88,FALSE,"R",NA,NA,1977-07-06,2003,26
"Max Mirnyi","m_2003_F_41",2003-05-27,41,"1st Round",102,0,"French Open",65,FALSE,"R",NA,NA,1977-07-06,2003,27
"Max Mirnyi","m_2003_L_101",2003-06-27,43,"3rd Round",143,3,"Wimbledon",128,TRUE,"R",NA,NA,1977-07-06,2003,28
"Max Mirnyi","m_2003_L_113",2003-06-30,43,"4th Round",176,1,"Wimbledon",134,FALSE,"R",NA,NA,1977-07-06,2003,29
"Max Mirnyi","m_2003_L_2",2003-06-23,43,"1st Round",98,3,"Wimbledon",100,TRUE,"R",NA,NA,1977-07-06,2003,30
"Max Mirnyi","m_2003_L_72",2003-06-25,43,"2nd Round",118,3,"Wimbledon",115,TRUE,"R",NA,NA,1977-07-06,2003,31
"Max Mirnyi","m_2003_U_11",2003-08-25,18,"1st Round",165,1,"US Open",124,FALSE,"R",NA,NA,1977-07-06,2003,32
"Max Mirnyi","m_2004_A_54",2004-01-20,24,"1st Round",187,1,"Australian Open",138,FALSE,"R",NA,NA,1977-07-06,2004,33
"Max Mirnyi","m_2004_F_44",2004-05-25,31,"1st Round",166,1,"French Open",120,FALSE,"R",NA,NA,1977-07-06,2004,34
"Max Mirnyi","m_2004_L_30",2004-06-22,28,"1st Round",106,0,"Wimbledon",82,FALSE,"R",NA,NA,1977-07-06,2004,35
"Max Mirnyi","m_2004_U_11",2004-08-30,65,"1st Round",153,1,"US Open",120,FALSE,"R",NA,NA,1977-07-06,2004,36
"Max Mirnyi","m_2005_A_4",2005-01-17,44,"1st Round",199,2,"Australian Open",157,FALSE,"R",NA,NA,1977-07-06,2005,37
