name,match_id,rank,round,match_minutes,sets,tournament,total_pts,winner,hand,avg_odds,max_odds,birthday,max(year),experience
Milos Raonic,m_2016_A_123,14,Quarterfinals,137,3,Australian Open,111,TRUE,R,1.35,1.39,12/27/1990,2016,65
Milos Raonic,m_2016_A_125,14,Semifinals,243,2,Australian Open,149,FALSE,R,3.19,3.5,12/27/1990,2016,66
Milos Raonic,m_2016_A_35,14,1st Round,86,3,Australian Open,84,TRUE,R,1.05,1.07,12/27/1990,2016,67
Milos Raonic,m_2016_A_84,14,2nd Round,175,3,Australian Open,141,TRUE,R,1.06,1.08,12/27/1990,2016,68
Milos Raonic,m_2016_F_112,9,4th Round,139,0,French Open,89,FALSE,R,1.19,1.23,12/27/1990,2016,69
Milos Raonic,m_2016_F_12,9,1st Round,129,3,French Open,105,TRUE,R,1.02,1.03,12/27/1990,2016,70
Milos Raonic,m_2016_F_79,9,2nd Round,96,3,French Open,94,TRUE,R,1.07,1.08,12/27/1990,2016,71
Milos Raonic,m_2016_F_96,9,3rd Round,161,3,French Open,120,TRUE,R,1.03,1.04,12/27/1990,2016,72
Milos Raonic,m_2016_L_105,7,3rd Round,135,3,Wimbledon,120,TRUE,R,1.15,1.18,12/27/1990,2016,73
Milos Raonic,m_2016_L_115,7,4th Round,182,3,Wimbledon,145,TRUE,R,1.18,1.23,12/27/1990,2016,74
Milos Raonic,m_2016_L_121,7,Quarterfinals,151,3,Wimbledon,138,TRUE,R,1.29,1.35,12/27/1990,2016,75
Milos Raonic,m_2016_L_124,7,Semifinals,204,3,Wimbledon,167,TRUE,R,2.5,2.66,12/27/1990,2016,76
Milos Raonic,m_2016_L_126,7,The Final,168,0,Wimbledon,102,FALSE,R,1.26,1.3,12/27/1990,2016,77
Milos Raonic,m_2016_L_21,7,1st Round,113,3,Wimbledon,112,TRUE,R,1.01,1.02,12/27/1990,2016,78
Milos Raonic,m_2016_L_77,7,2nd Round,117,3,Wimbledon,101,TRUE,R,1.11,1.14,12/27/1990,2016,79
Milos Raonic,m_2016_U_30,6,1st Round,103,3,US Open,101,TRUE,R,1.03,1.05,12/27/1990,2016,80
Milos Raonic,m_2016_U_69,6,2nd Round,217,1,US Open,152,FALSE,R,1.07,1.1,12/27/1990,2016,81
Milos Raonic,m_2017_A_109,3,3rd Round,154,3,Australian Open,117,TRUE,R,1.17,1.2,12/27/1990,2017,82
Milos Raonic,m_2017_A_118,3,4th Round,171,3,Australian Open,128,TRUE,R,1.23,1.29,12/27/1990,2017,83
Milos Raonic,m_2017_A_123,3,Quarterfinals,164,0,Australian Open,95,FALSE,R,2.2,2.4,12/27/1990,2017,84
Milos Raonic,m_2017_A_39,3,1st Round,92,3,Australian Open,98,TRUE,R,1.04,1.06,12/27/1990,2017,85
Milos Raonic,m_2017_A_88,3,2nd Round,119,3,Australian Open,102,TRUE,R,1.22,1.27,12/27/1990,2017,86
Milos Raonic,m_2017_F_112,6,4th Round,257,2,French Open,189,FALSE,R,1.55,1.63,12/27/1990,2017,87
Milos Raonic,m_2017_F_17,6,1st Round,92,3,French Open,86,TRUE,R,1.08,1.1,12/27/1990,2017,88
Milos Raonic,m_2017_F_74,6,2nd Round,143,3,French Open,127,TRUE,R,1.04,1.07,12/27/1990,2017,89
Milos Raonic,m_2017_F_99,6,3rd Round,28,1,French Open,33,TRUE,R,1.08,1.12,12/27/1990,2017,90
Milos Raonic,m_2017_L_105,7,3rd Round,141,3,Wimbledon,118,TRUE,R,1.1,1.12,12/27/1990,2017,91
Milos Raonic,m_2017_L_117,7,4th Round,203,3,Wimbledon,162,TRUE,R,1.81,1.91,12/27/1990,2017,92
Milos Raonic,m_2017_L_122,7,Quarterfinals,117,0,Wimbledon,80,FALSE,R,4.7,5.45,12/27/1990,2017,93
Milos Raonic,m_2017_L_40,7,1st Round,135,3,Wimbledon,120,TRUE,R,1.11,1.13,12/27/1990,2017,94
Milos Raonic,m_2017_L_90,7,2nd Round,160,3,Wimbledon,130,TRUE,R,1.05,1.07,12/27/1990,2017,95
Milos Raonic,m_2018_A_32,23,1st Round,202,1,Australian Open,152,FALSE,R,1.16,1.19,12/27/1990,2018,96
Milos Raonic,m_2018_L_105,32,3rd Round,152,3,Wimbledon,143,TRUE,R,1.07,1.09,12/27/1990,2018,97
Milos Raonic,m_2018_L_113,32,4th Round,151,3,Wimbledon,129,TRUE,R,1.1,1.12,12/27/1990,2018,98
Milos Raonic,m_2018_L_123,32,Quarterfinals,162,1,Wimbledon,119,FALSE,R,1.66,1.72,12/27/1990,2018,99
Milos Raonic,m_2018_L_15,32,1st Round,91,3,Wimbledon,90,TRUE,R,1.07,1.1,12/27/1990,2018,100
Milos Raonic,m_2018_L_64,32,2nd Round,158,3,Wimbledon,124,TRUE,R,1.11,1.15,12/27/1990,2018,101
Milos Raonic,m_2018_U_102,24,3rd Round,129,3,US Open,97,TRUE,R,1.67,1.77,12/27/1990,2018,102
Milos Raonic,m_2018_U_114,24,4th Round,188,2,US Open,117,FALSE,R,1.64,1.73,12/27/1990,2018,103
Milos Raonic,m_2018_U_6,24,1st Round,161,3,US Open,119,TRUE,R,1.02,1.04,12/27/1990,2018,104
Milos Raonic,m_2018_U_67,24,2nd Round,126,3,US Open,94,TRUE,R,1.24,1.28,12/27/1990,2018,105
Milos Raonic,m_2019_A_116,17,4th Round,119,3,Australian Open,96,TRUE,R,2.13,2.4,12/27/1990,2019,106
Milos Raonic,m_2019_A_122,17,Quarterfinals,182,1,Australian Open,128,FALSE,R,1.16,1.2,12/27/1990,2019,107
Milos Raonic,m_2019_A_62,17,1st Round,116,3,Australian Open,93,TRUE,R,1.77,1.85,12/27/1990,2019,108
Milos Raonic,m_2019_A_81,17,2nd Round,241,3,Australian Open,163,TRUE,R,1.29,1.35,12/27/1990,2019,109
Milos Raonic,m_2019_L_117,17,4th Round,222,2,Wimbledon,165,FALSE,R,1.17,1.2,12/27/1990,2019,110
Milos Raonic,m_2019_L_26,17,1st Round,108,3,Wimbledon,102,TRUE,R,1.04,1.07,12/27/1990,2019,111
Milos Raonic,m_2019_L_71,17,2nd Round,153,3,Wimbledon,126,TRUE,R,1.09,1.11,12/27/1990,2019,112
Milos Raonic,m_2019_L_96,17,3rd Round,102,3,Wimbledon,101,TRUE,R,1.33,1.36,12/27/1990,2019,113
Miloslav Mecir,m_2014_F_18,211,1st Round,151,0,French Open,112,FALSE,R,2.01,2.19,1/20/1988,2014,1
Miomir Kecmanovic,m_2019_A_4,125,1st Round,131,0,Australian Open,88,FALSE,R,2.72,2.9,8/31/1999,2019,1
Miomir Kecmanovic,m_2019_F_17,85,1st Round,193,3,French Open,151,TRUE,R,1.47,1.52,8/31/1999,2019,2
Miomir Kecmanovic,m_2019_F_67,85,2nd Round,109,0,French Open,72,FALSE,R,6.55,8.8,8/31/1999,2019,3
Miomir Kecmanovic,m_2019_L_31,67,1st Round,124,3,Wimbledon,111,TRUE,R,1.44,1.5,8/31/1999,2019,4
Miomir Kecmanovic,m_2019_L_65,67,2nd Round,92,0,Wimbledon,75,FALSE,R,2.16,2.3,8/31/1999,2019,5
Miomir Kecmanovic,m_2019_U_14,50,1st Round,118,3,US Open,110,TRUE,R,1.2,1.27,8/31/1999,2019,6
Miomir Kecmanovic,m_2019_U_75,50,2nd Round,288,2,US Open,201,FALSE,R,1.06,1.08,8/31/1999,2019,7
Mirza Basic,m_2016_A_0,138,1st Round,131,3,Australian Open,114,TRUE,R,2.9,3.1,7/12/1991,2016,1
Mirza Basic,m_2016_A_71,138,2nd Round,98,0,Australian Open,60,FALSE,R,13.48,21,7/12/1991,2016,2
Mirza Basic,m_2018_F_31,81,1st Round,144,1,French Open,112,FALSE,R,2.65,2.9,7/12/1991,2018,3
Mirza Basic,m_2018_L_42,78,1st Round,90,0,Wimbledon,58,FALSE,R,2.82,3,7/12/1991,2018,4
Mirza Basic,m_2018_U_29,81,1st Round,90,0,US Open,57,FALSE,R,6.36,7.45,7/12/1991,2018,5
Mirza Basic,m_2019_A_20,99,1st Round,163,1,Australian Open,130,FALSE,R,2.01,2.15,7/12/1991,2019,6
Mischa Zverev,m_2007_A_32,153,1st Round,180,3,Australian Open,145,TRUE,L,NA,NA,8/22/1987,2007,1
Mischa Zverev,m_2007_A_83,153,2nd Round,123,0,Australian Open,107,FALSE,L,NA,NA,8/22/1987,2007,2
Mischa Zverev,m_2007_L_38,134,1st Round,103,0,Wimbledon,80,FALSE,L,NA,NA,8/22/1987,2007,3
Mischa Zverev,m_2008_A_9,85,1st Round,238,2,Australian Open,183,FALSE,L,NA,NA,8/22/1987,2008,4
Mischa Zverev,m_2008_F_30,81,1st Round,80,0,French Open,59,FALSE,L,NA,NA,8/22/1987,2008,5
Mischa Zverev,m_2008_L_100,92,3rd Round,82,0,Wimbledon,59,FALSE,L,NA,NA,8/22/1987,2008,6
Mischa Zverev,m_2008_L_69,92,2nd Round,82,2,Wimbledon,82,TRUE,L,NA,NA,8/22/1987,2008,7
Mischa Zverev,m_2008_L_8,92,1st Round,86,3,Wimbledon,89,TRUE,L,NA,NA,8/22/1987,2008,8
Mischa Zverev,m_2008_U_39,94,1st Round,103,0,US Open,72,FALSE,L,NA,NA,8/22/1987,2008,9
Mischa Zverev,m_2009_A_13,81,1st Round,225,0,Australian Open,75,FALSE,L,NA,NA,8/22/1987,2009,10
Mischa Zverev,m_2009_F_22,51,1st Round,129,1,French Open,79,FALSE,L,NA,NA,8/22/1987,2009,11
Mischa Zverev,m_2009_L_59,45,1st Round,83,2,Wimbledon,81,TRUE,L,NA,NA,8/22/1987,2009,12
Mischa Zverev,m_2009_L_84,45,2nd Round,216,2,Wimbledon,169,FALSE,L,NA,NA,8/22/1987,2009,13
Mischa Zverev,m_2009_U_1,53,1st Round,175,2,US Open,127,FALSE,L,NA,NA,8/22/1987,2009,14
Mischa Zverev,m_2010_A_35,78,1st Round,101,0,Australian Open,70,FALSE,L,NA,NA,8/22/1987,2010,15
Mischa Zverev,m_2010_F_49,142,1st Round,117,0,French Open,78,FALSE,L,2.18,2.5,8/22/1987,2010,16
Mischa Zverev,m_2011_A_27,80,1st Round,132,0,Australian Open,82,FALSE,L,4.61,5.61,8/22/1987,2011,17
Mischa Zverev,m_2011_F_34,97,1st Round,103,0,French Open,77,FALSE,L,4.76,5.5,8/22/1987,2011,18
Mischa Zverev,m_2011_L_41,103,1st Round,87,0,Wimbledon,64,FALSE,L,6.16,7.74,8/22/1987,2011,19
Mischa Zverev,m_2012_F_52,212,1st Round,206,1,French Open,129,FALSE,L,2.3,2.63,8/22/1987,2012,20
Mischa Zverev,m_2016_U_22,127,1st Round,167,3,US Open,141,TRUE,L,1.83,1.91,8/22/1987,2016,21
Mischa Zverev,m_2016_U_75,127,2nd Round,83,0,US Open,57,FALSE,L,3.74,4.22,8/22/1987,2016,22
Mischa Zverev,m_2017_A_112,50,4th Round,213,3,Australian Open,146,TRUE,L,16.48,28,8/22/1987,2017,23
Mischa Zverev,m_2017_A_121,50,Quarterfinals,92,0,Australian Open,76,FALSE,L,7.18,8.49,8/22/1987,2017,24
Mischa Zverev,m_2017_A_6,50,1st Round,132,3,Australian Open,107,TRUE,L,1.29,1.31,8/22/1987,2017,25
Mischa Zverev,m_2017_A_68,50,2nd Round,250,3,Australian Open,211,TRUE,L,2.79,3.03,8/22/1987,2017,26
Mischa Zverev,m_2017_A_98,50,3rd Round,141,3,Australian Open,119,TRUE,L,1.99,2.28,8/22/1987,2017,27
Mischa Zverev,m_2017_F_26,31,1st Round,162,1,French Open,106,FALSE,L,1.33,1.4,8/22/1987,2017,28
Mischa Zverev,m_2017_L_111,30,3rd Round,109,0,Wimbledon,84,FALSE,L,13.05,20.5,8/22/1987,2017,29
Mischa Zverev,m_2017_L_38,30,1st Round,84,3,Wimbledon,94,TRUE,L,2,2.11,8/22/1987,2017,30
Mischa Zverev,m_2017_L_83,30,2nd Round,184,3,Wimbledon,140,TRUE,L,1.2,1.24,8/22/1987,2017,31
Mischa Zverev,m_2017_U_103,27,3rd Round,127,3,US Open,107,TRUE,L,3.61,4,8/22/1987,2017,32
Mischa Zverev,m_2017_U_115,27,4th Round,76,0,US Open,54,FALSE,L,2.73,2.9,8/22/1987,2017,33
Mischa Zverev,m_2017_U_21,27,1st Round,208,3,US Open,171,TRUE,L,1.09,1.12,8/22/1987,2017,34
Mischa Zverev,m_2017_U_71,27,2nd Round,169,3,US Open,163,TRUE,L,2.06,2.2,8/22/1987,2017,35
Mischa Zverev,m_2018_A_59,35,1st Round,48,0,Australian Open,30,FALSE,L,3.79,4.2,8/22/1987,2018,36
Mischa Zverev,m_2018_F_105,64,3rd Round,167,1,French Open,105,FALSE,L,6.33,7.2,8/22/1987,2018,37
Mischa Zverev,m_2018_F_58,64,1st Round,111,3,French Open,97,TRUE,L,1.4,1.45,8/22/1987,2018,38
Mischa Zverev,m_2018_F_85,64,2nd Round,192,3,French Open,145,TRUE,L,1.5,1.57,8/22/1987,2018,39
Mischa Zverev,m_2018_L_57,41,1st Round,101,0,Wimbledon,81,FALSE,L,1.49,1.53,8/22/1987,2018,40
Mischa Zverev,m_2018_U_15,48,1st Round,228,2,US Open,159,FALSE,L,2.07,2.2,8/22/1987,2018,41
Mischa Zverev,m_2019_A_58,70,1st Round,119,0,Australian Open,97,FALSE,L,2.82,3.05,8/22/1987,2019,42
Mischa Zverev,m_2019_F_25,102,1st Round,99,0,French Open,69,FALSE,L,6.3,7.5,8/22/1987,2019,43
Mischa Zverev,m_2019_L_8,213,1st Round,110,0,Wimbledon,86,FALSE,L,2.24,2.35,8/22/1987,2019,44
Mitchell Krueger,m_2018_U_17,267,1st Round,195,1,US Open,115,FALSE,R,1.85,1.91,1/12/1994,2018,1
Mitchell Krueger,m_2019_A_61,230,1st Round,123,0,Australian Open,73,FALSE,R,21.57,32.5,1/12/1994,2019,2
Mohamed Safwat,m_2018_F_2,182,1st Round,122,0,French Open,70,FALSE,R,19,25,9/19/1990,2018,1
Nathan Healey,m_2005_A_56,343,1st Round,130,1,Australian Open,113,TRUE,R,NA,NA,2/27/1980,2005,1
Nathan Healey,m_2005_A_89,343,2nd Round,105,0,Australian Open,70,FALSE,R,NA,NA,2/27/1980,2005,2
Nathan Healey,m_2006_A_110,240,3rd Round,179,1,Australian Open,116,FALSE,R,NA,NA,2/27/1980,2006,3
Nathan Healey,m_2006_A_43,240,1st Round,68,2,Australian Open,70,TRUE,R,NA,NA,2/27/1980,2006,4
Nathan Healey,m_2006_A_91,240,2nd Round,166,3,Australian Open,134,TRUE,R,NA,NA,2/27/1980,2006,5
Nathan Healey,m_2006_F_7,195,1st Round,196,1,French Open,118,FALSE,R,NA,NA,2/27/1980,2006,6
Nenad Zimonjic,m_2001_A_2,284,1st Round,101,0,Australian Open,70,FALSE,R,NA,NA,6/4/1976,2001,1
Neville Godwin,m_2000_L_17,203,1st Round,174,3,Wimbledon,158,TRUE,R,NA,NA,1/31/1975,2000,1
Neville Godwin,m_2000_L_74,203,2nd Round,128,3,Wimbledon,112,TRUE,R,NA,NA,1/31/1975,2000,2
Neville Godwin,m_2000_L_97,203,3rd Round,103,0,Wimbledon,71,FALSE,R,NA,NA,1/31/1975,2000,3
Neville Godwin,m_2001_L_36,133,1st Round,204,2,Wimbledon,161,FALSE,R,NA,NA,1/31/1975,2001,4
Neville Godwin,m_2002_L_16,107,1st Round,158,1,Wimbledon,116,FALSE,R,NA,NA,1/31/1975,2002,5
Nick Kyrgios,m_2013_F_18,262,1st Round,171,3,French Open,130,TRUE,R,5.91,7.1,4/27/1995,2013,1
Nick Kyrgios,m_2013_F_64,262,2nd Round,98,0,French Open,57,FALSE,R,8.79,11.5,4/27/1995,2013,2
Nick Kyrgios,m_2013_U_18,212,1st Round,111,0,US Open,75,FALSE,R,9.16,12,4/27/1995,2013,3
Nick Kyrgios,m_2014_A_48,183,1st Round,152,3,Australian Open,133,TRUE,R,1.96,2.15,4/27/1995,2014,4
Nick Kyrgios,m_2014_A_95,183,2nd Round,200,2,Australian Open,159,FALSE,R,2.87,3.05,4/27/1995,2014,5
Nick Kyrgios,m_2014_F_0,160,1st Round,120,0,French Open,89,FALSE,R,7.7,9.06,4/27/1995,2014,6
Nick Kyrgios,m_2014_L_104,144,3rd Round,124,3,Wimbledon,113,TRUE,R,1.79,1.87,4/27/1995,2014,7
Nick Kyrgios,m_2014_L_119,144,4th Round,178,3,Wimbledon,144,TRUE,R,8.83,10.4,4/27/1995,2014,8
Nick Kyrgios,m_2014_L_123,144,Quarterfinals,144,1,Wimbledon,111,FALSE,R,3.11,3.5,4/27/1995,2014,9
Nick Kyrgios,m_2014_L_34,144,1st Round,144,3,Wimbledon,175,TRUE,R,1.32,1.38,4/27/1995,2014,10
Nick Kyrgios,m_2014_L_83,144,2nd Round,233,3,Wimbledon,196,TRUE,R,3.95,4.5,4/27/1995,2014,11
Nick Kyrgios,m_2014_U_103,60,3rd Round,148,1,US Open,108,FALSE,R,2.24,2.5,4/27/1995,2014,12
Nick Kyrgios,m_2014_U_4,60,1st Round,183,3,US Open,156,TRUE,R,2.17,2.37,4/27/1995,2014,13
Nick Kyrgios,m_2014_U_77,60,2nd Round,116,3,US Open,105,TRUE,R,1.55,1.61,4/27/1995,2014,14
Nick Kyrgios,m_2015_A_102,53,3rd Round,118,3,Australian Open,107,TRUE,R,1.17,1.2,4/27/1995,2015,15
Nick Kyrgios,m_2015_A_114,53,4th Round,214,3,Australian Open,184,TRUE,R,1.72,1.8,4/27/1995,2015,16
Nick Kyrgios,m_2015_A_121,53,Quarterfinals,125,0,Australian Open,87,FALSE,R,6.1,7.23,4/27/1995,2015,17
Nick Kyrgios,m_2015_A_31,53,1st Round,188,3,Australian Open,170,TRUE,R,1.17,1.2,4/27/1995,2015,18
Nick Kyrgios,m_2015_A_75,53,2nd Round,140,3,Australian Open,113,TRUE,R,2.25,2.41,4/27/1995,2015,19
Nick Kyrgios,m_2015_F_104,30,3rd Round,119,0,French Open,84,FALSE,R,6.83,8.5,4/27/1995,2015,20
Nick Kyrgios,m_2015_F_35,30,1st Round,98,3,French Open,100,TRUE,R,1.22,1.3,4/27/1995,2015,21
Nick Kyrgios,m_2015_L_112,29,4th Round,0,1,Wimbledon,131,FALSE,R,1.94,2.13,4/27/1995,2015,22
Nick Kyrgios,m_2015_L_7,29,1st Round,0,3,Wimbledon,92,TRUE,R,1.04,1.06,4/27/1995,2015,23
Nick Kyrgios,m_2015_L_72,29,2nd Round,0,3,Wimbledon,100,TRUE,R,1.14,1.18,4/27/1995,2015,24
Nick Kyrgios,m_2015_L_97,29,3rd Round,0,3,Wimbledon,137,TRUE,R,2.65,2.79,4/27/1995,2015,25
Nick Kyrgios,m_2015_U_62,37,1st Round,0,1,US Open,106,FALSE,R,8.45,11.51,4/27/1995,2015,26
Nick Kyrgios,m_2016_A_103,30,3rd Round,147,1,Australian Open,105,FALSE,R,2.21,2.3,4/27/1995,2016,27
Nick Kyrgios,m_2016_A_29,30,1st Round,91,3,Australian Open,100,TRUE,R,1.1,1.13,4/27/1995,2016,28
Nick Kyrgios,m_2016_A_75,30,2nd Round,118,3,Australian Open,102,TRUE,R,1.12,1.15,4/27/1995,2016,29
Nick Kyrgios,m_2016_F_0,19,1st Round,142,3,French Open,128,TRUE,R,1.02,1.04,4/27/1995,2016,30
Nick Kyrgios,m_2016_F_100,19,3rd Round,130,0,French Open,92,FALSE,R,1.75,1.91,4/27/1995,2016,31
Nick Kyrgios,m_2016_F_74,19,2nd Round,70,3,French Open,89,TRUE,R,1.03,1.04,4/27/1995,2016,32
Nick Kyrgios,m_2016_L_109,18,3rd Round,161,3,Wimbledon,139,TRUE,R,1.34,1.4,4/27/1995,2016,33
Nick Kyrgios,m_2016_L_117,18,4th Round,102,0,Wimbledon,67,FALSE,R,5.27,5.93,4/27/1995,2016,34
Nick Kyrgios,m_2016_L_36,18,1st Round,145,3,Wimbledon,126,TRUE,R,1.16,1.21,4/27/1995,2016,35
Nick Kyrgios,m_2016_L_88,18,2nd Round,125,3,Wimbledon,150,TRUE,R,1.08,1.1,4/27/1995,2016,36
Nick Kyrgios,m_2016_U_111,16,3rd Round,115,1,US Open,78,FALSE,R,1.09,1.11,4/27/1995,2016,37
Nick Kyrgios,m_2016_U_60,16,1st Round,117,3,US Open,101,TRUE,R,1.06,1.08,4/27/1995,2016,38
Nick Kyrgios,m_2016_U_89,16,2nd Round,116,3,US Open,108,TRUE,R,1.1,1.13,4/27/1995,2016,39
Nick Kyrgios,m_2017_A_28,13,1st Round,84,3,Australian Open,85,TRUE,R,1.07,1.11,4/27/1995,2017,40
Nick Kyrgios,m_2017_A_75,13,2nd Round,188,2,Australian Open,158,FALSE,R,1.09,1.12,4/27/1995,2017,41
Nick Kyrgios,m_2017_F_44,19,1st Round,111,3,French Open,98,TRUE,R,1.51,1.56,4/27/1995,2017,42
Nick Kyrgios,m_2017_F_90,19,2nd Round,155,1,French Open,108,FALSE,R,1.35,1.38,4/27/1995,2017,43
Nick Kyrgios,m_2017_L_1,20,1st Round,58,0,Wimbledon,48,FALSE,R,1.15,1.17,4/27/1995,2017,44
Nick Kyrgios,m_2017_U_50,17,1st Round,135,1,US Open,104,FALSE,R,1.09,1.11,4/27/1995,2017,45
Nick Kyrgios,m_2018_A_101,17,3rd Round,197,3,Australian Open,142,TRUE,R,1.36,1.45,4/27/1995,2018,46
Nick Kyrgios,m_2018_A_115,17,4th Round,206,1,Australian Open,156,FALSE,R,1.62,1.67,4/27/1995,2018,47
Nick Kyrgios,m_2018_A_27,17,1st Round,87,3,Australian Open,89,TRUE,R,1.02,1.03,4/27/1995,2018,48
Nick Kyrgios,m_2018_A_77,17,2nd Round,132,3,Australian Open,116,TRUE,R,1.06,1.08,4/27/1995,2018,49
Nick Kyrgios,m_2018_L_111,18,3rd Round,97,0,Wimbledon,72,FALSE,R,1.41,1.49,4/27/1995,2018,50
Nick Kyrgios,m_2018_L_40,18,1st Round,154,3,Wimbledon,137,TRUE,R,1.13,1.15,4/27/1995,2018,51
Nick Kyrgios,m_2018_L_84,18,2nd Round,96,3,Wimbledon,99,TRUE,R,1.16,1.2,4/27/1995,2018,52
Nick Kyrgios,m_2018_U_105,30,3rd Round,104,0,US Open,82,FALSE,R,3.89,4.29,4/27/1995,2018,53
Nick Kyrgios,m_2018_U_63,30,1st Round,140,3,US Open,120,TRUE,R,1.11,1.14,4/27/1995,2018,54
Nick Kyrgios,m_2018_U_82,30,2nd Round,167,3,US Open,136,TRUE,R,1.2,1.24,4/27/1995,2018,55
Nick Kyrgios,m_2019_A_62,52,1st Round,116,0,Australian Open,78,FALSE,R,2.07,2.17,4/27/1995,2019,56
Nick Kyrgios,m_2019_L_37,43,1st Round,206,3,Wimbledon,151,TRUE,R,1.38,1.45,4/27/1995,2019,57
Nick Kyrgios,m_2019_L_93,43,2nd Round,184,1,Wimbledon,111,FALSE,R,3.98,4.45,4/27/1995,2019,58
Nick Kyrgios,m_2019_U_111,30,3rd Round,111,0,US Open,94,FALSE,R,1.51,1.56,4/27/1995,2019,59
Nick Kyrgios,m_2019_U_63,30,1st Round,122,3,US Open,105,TRUE,R,1.43,1.5,4/27/1995,2019,60
Nick Kyrgios,m_2019_U_90,30,2nd Round,118,3,US Open,100,TRUE,R,1.09,1.12,4/27/1995,2019,61
Nick Lindahl,m_2008_A_23,254,1st Round,104,1,Australian Open,79,FALSE,R,NA,NA,7/31/1988,2008,1
Nick Lindahl,m_2010_A_19,235,1st Round,121,0,Australian Open,87,FALSE,R,NA,NA,7/31/1988,2010,2
Nicklas Kulti,m_2000_A_50,121,1st Round,104,0,Australian Open,71,FALSE,R,NA,NA,4/22/1971,2000,1
Nicolas Almagro,m_2004_F_58,130,1st Round,187,2,French Open,169,FALSE,R,NA,NA,8/21/1985,2004,1
Nicolas Almagro,m_2005_A_37,100,1st Round,190,1,Australian Open,159,FALSE,R,NA,NA,8/21/1985,2005,2
Nicolas Almagro,m_2005_F_10,76,1st Round,125,3,French Open,109,TRUE,R,NA,NA,8/21/1985,2005,3
Nicolas Almagro,m_2005_F_77,76,2nd Round,107,0,French Open,75,FALSE,R,NA,NA,8/21/1985,2005,4
Nicolas Almagro,m_2005_L_43,77,1st Round,126,0,Wimbledon,107,FALSE,R,NA,NA,8/21/1985,2005,5
Nicolas Almagro,m_2005_U_57,95,1st Round,178,3,US Open,122,TRUE,R,NA,NA,8/21/1985,2005,6
Nicolas Almagro,m_2005_U_80,95,2nd Round,153,1,US Open,121,FALSE,R,NA,NA,8/21/1985,2005,7
Nicolas Almagro,m_2006_A_46,111,1st Round,109,0,Australian Open,85,FALSE,R,NA,NA,8/21/1985,2006,8
Nicolas Almagro,m_2006_F_6,41,1st Round,95,3,French Open,97,TRUE,R,NA,NA,8/21/1985,2006,9
Nicolas Almagro,m_2006_F_95,41,2nd Round,158,1,French Open,122,FALSE,R,NA,NA,8/21/1985,2006,10
Nicolas Almagro,m_2006_L_3,47,1st Round,157,0,Wimbledon,111,FALSE,R,NA,NA,8/21/1985,2006,11
Nicolas Almagro,m_2006_U_17,45,1st Round,155,0,US Open,96,FALSE,R,NA,NA,8/21/1985,2006,12
Nicolas Almagro,m_2007_A_38,31,1st Round,170,2,Australian Open,146,FALSE,R,NA,NA,8/21/1985,2007,13
Nicolas Almagro,m_2007_F_30,38,1st Round,113,3,French Open,102,TRUE,R,NA,NA,8/21/1985,2007,14
Nicolas Almagro,m_2007_F_68,38,2nd Round,185,2,French Open,156,FALSE,R,NA,NA,8/21/1985,2007,15
Nicolas Almagro,m_2007_L_31,40,1st Round,156,1,Wimbledon,130,FALSE,R,NA,NA,8/21/1985,2007,16
Nicolas Almagro,m_2007_U_18,28,1st Round,96,3,US Open,86,TRUE,R,NA,NA,8/21/1985,2007,17
Nicolas Almagro,m_2007_U_76,28,2nd Round,76,2,US Open,70,TRUE,R,NA,NA,8/21/1985,2007,18
Nicolas Almagro,m_2007_U_96,28,3rd Round,146,0,US Open,90,FALSE,R,NA,NA,8/21/1985,2007,19
Nicolas Almagro,m_2008_A_45,31,1st Round,131,0,Australian Open,89,FALSE,R,NA,NA,8/21/1985,2008,20
Nicolas Almagro,m_2008_F_100,20,3rd Round,169,3,French Open,146,TRUE,R,NA,NA,8/21/1985,2008,21
Nicolas Almagro,m_2008_F_114,20,4th Round,168,3,French Open,151,TRUE,R,NA,NA,8/21/1985,2008,22
Nicolas Almagro,m_2008_F_121,20,Quarterfinals,104,0,French Open,45,FALSE,R,NA,NA,8/21/1985,2008,23
Nicolas Almagro,m_2008_F_67,20,2nd Round,118,3,French Open,98,TRUE,R,NA,NA,8/21/1985,2008,24
Nicolas Almagro,m_2008_F_9,20,1st Round,114,3,French Open,104,TRUE,R,NA,NA,8/21/1985,2008,25
Nicolas Almagro,m_2008_L_51,12,1st Round,128,3,Wimbledon,114,TRUE,R,NA,NA,8/21/1985,2008,26
Nicolas Almagro,m_2008_L_92,12,2nd Round,161,2,Wimbledon,120,FALSE,R,NA,NA,8/21/1985,2008,27
Nicolas Almagro,m_2008_U_104,18,3rd Round,234,2,US Open,187,FALSE,R,NA,NA,8/21/1985,2008,28
Nicolas Almagro,m_2008_U_51,18,1st Round,104,3,US Open,105,TRUE,R,NA,NA,8/21/1985,2008,29
Nicolas Almagro,m_2008_U_88,18,2nd Round,129,3,US Open,106,TRUE,R,NA,NA,8/21/1985,2008,30
Nicolas Almagro,m_2009_A_104,18,3rd Round,129,0,Australian Open,91,FALSE,R,NA,NA,8/21/1985,2009,31
Nicolas Almagro,m_2009_A_36,18,1st Round,210,3,Australian Open,143,TRUE,R,NA,NA,8/21/1985,2009,32
Nicolas Almagro,m_2009_A_85,18,2nd Round,103,3,Australian Open,93,TRUE,R,NA,NA,8/21/1985,2009,33
